pk_hash,linked_pct,linked_year,linked_method,max_pct,max_pct_year,latest_pct,latest_year,n_attempts,gap,band,is_not_highest,pct_diff,is_dup_best
e140c249bde6,15.0,2008,EXACT,15.0,2008,15.0,2008,1,9.0,B2,False,0.0,False
be2b3fe320e1,2.0,2009,EXACT,2.0,2009,2.0,2009,1,6.0,B1,False,0.0,False
6ac6127f0e9f,38.0,2008,EXACT,38.0,2008,38.0,2008,1,6.0,B4,False,0.0,False
f24c65647d9e,37.0,2010,EXACT,37.0,2010,37.0,2010,1,5.0,B4,False,0.0,False
4644f4cc7805,30.0,2010,EXACT,30.0,2010,30.0,2010,1,9.0,B4,False,0.0,False
e76ed6772eb8,25.0,2011,EXACT,25.0,2011,25.0,2011,1,8.0,B3,False,0.0,False
e74dcd18c878,34.0,2010,EXACT,34.0,2010,34.0,2010,1,6.0,B4,False,0.0,False
4b9b8c929141,16.0,2009,EXACT,16.0,2009,16.0,2009,1,7.0,B2,False,0.0,False
08f9055c95d8,21.0,2009,EXACT,21.0,2009,21.0,2009,1,10.0,B3,False,0.0,False
8a0c14c31294,12.0,2013,EXACT,12.0,2013,12.0,2013,1,9.0,B2,False,0.0,False
0bd569b70cbe,20.0,2013,MANUAL_APPNO_MATCH,20.0,2013,20.0,2013,1,,B3,False,0.0,False
fd5793d0b8f5,22.0,2010,EXACT,22.0,2010,22.0,2010,1,5.0,B3,False,0.0,False
d26d881f4ba2,19.0,2010,EXACT,19.0,2010,19.0,2010,1,6.0,B2,False,0.0,False
5401617c6f45,39.0,2006,EXACT,39.0,2006,39.0,2006,1,8.0,B4,False,0.0,False
a5018037670b,13.0,2009,EXACT,13.0,2009,13.0,2009,1,8.0,B2,False,0.0,False
feb6391a26a2,26.0,2006,EXACT,26.0,2006,26.0,2006,1,8.0,B3,False,0.0,False
5765720cb585,27.0,2006,EXACT,27.0,2006,27.0,2006,1,6.0,B3,False,0.0,False
22975c3800dd,36.0,2006,EXACT,36.0,2006,36.0,2006,1,8.0,B4,False,0.0,False
c9fec810f6d4,12.0,2009,EXACT,12.0,2009,12.0,2009,1,8.0,B2,False,0.0,False
d5c7cb9d5c80,36.0,2007,EXACT,36.0,2007,36.0,2007,1,6.0,B4,False,0.0,False
61a6060b97ca,37.0,2008,EXACT,37.0,2008,37.0,2008,1,7.0,B4,False,0.0,False
ef5f786beee4,6.0,2009,EXACT,6.0,2009,6.0,2009,1,8.0,B1,False,0.0,False
98efcfda580a,39.0,2008,EXACT,39.0,2008,39.0,2008,1,11.0,B4,False,0.0,False
47b3f4f0b9ff,35.0,2010,EXACT,35.0,2010,35.0,2010,1,7.0,B4,False,0.0,False
375ca395e464,32.0,2006,EXACT,32.0,2006,32.0,2006,1,7.0,B4,False,0.0,False
bd56995f5ef5,38.0,2014,EXACT,38.0,2014,38.0,2014,1,8.0,B4,False,0.0,False
c8511fa65012,9.0,2006,EXACT,9.0,2006,9.0,2006,1,9.0,B1,False,0.0,False
e19c67153e62,36.0,2008,EXACT,36.0,2008,36.0,2008,1,8.0,B4,False,0.0,False
f599f1c24f64,28.0,2009,EXACT,28.0,2009,28.0,2009,1,6.0,B3,False,0.0,False
bc3fc5613b1a,22.0,2009,EXACT,22.0,2009,22.0,2009,1,10.0,B3,False,0.0,False
cf6ae23c6f3f,34.0,2010,EXACT,34.0,2010,34.0,2010,1,6.0,B4,False,0.0,False
152a447558bf,12.0,2009,EXACT,12.0,2009,12.0,2009,1,6.0,B2,False,0.0,False
44f3046ce2e2,28.0,2009,EXACT,28.0,2009,28.0,2009,1,8.0,B3,False,0.0,False
5795bc632e31,14.0,2012,EXACT,14.0,2012,14.0,2012,1,5.0,B2,False,0.0,False
03e115acb5b0,19.0,2012,EXACT,19.0,2012,19.0,2012,1,8.0,B2,False,0.0,False
bad563e743db,5.0,2006,EXACT,5.0,2006,5.0,2006,1,8.0,B1,False,0.0,False
95b0ede008e8,24.0,2009,EXACT,24.0,2009,24.0,2009,1,6.0,B3,False,0.0,False
c516871ffb0d,17.0,2010,MANUAL_APPNO_MATCH,17.0,2010,17.0,2010,1,,B2,False,0.0,False
2ab47e1c3bae,6.0,2007,EXACT,6.0,2007,6.0,2007,1,8.0,B1,False,0.0,False
3dacd9609888,33.0,2006,EXACT,33.0,2006,33.0,2006,1,7.0,B4,False,0.0,False
d6c2de3532f4,11.0,2007,MANUAL_APPNO_MATCH,11.0,2007,11.0,2007,1,,B2,False,0.0,False
a7b00e1821d8,25.0,2008,EXACT,25.0,2008,25.0,2008,1,7.0,B3,False,0.0,False
2b30a81b138f,27.0,2009,EXACT,27.0,2009,27.0,2009,1,7.0,B3,False,0.0,False
1ddc4b369cf2,27.0,2009,EXACT,27.0,2009,27.0,2009,1,9.0,B3,False,0.0,False
258437ddb88d,27.0,2010,EXACT,27.0,2010,27.0,2010,1,11.0,B3,False,0.0,False
a04c02eb31b6,21.0,2010,MANUAL_APPNO_MATCH,21.0,2010,21.0,2010,1,,B3,False,0.0,False
3c5c9ad3b94d,27.0,2010,EXACT,27.0,2010,27.0,2010,1,7.0,B3,False,0.0,False
f37ed800c150,24.0,2014,EXACT,24.0,2014,24.0,2014,1,6.0,B3,False,0.0,False
36c2b5639bca,6.0,2010,EXACT,6.0,2010,6.0,2010,1,7.0,B1,False,0.0,False
e5a704d81db9,33.0,2009,EXACT,33.0,2009,33.0,2009,1,7.0,B4,False,0.0,False
63ebe4f70f68,11.0,2008,MANUAL_APPNO_MATCH,11.0,2008,11.0,2008,1,,B2,False,0.0,False
158a02fdb4af,33.0,2013,EXACT,33.0,2013,33.0,2013,1,6.0,B4,False,0.0,False
4d92ee471eb8,7.0,2014,EXACT,7.0,2014,7.0,2014,1,5.0,B1,False,0.0,False
d668ff84e579,34.0,2011,EXACT,34.0,2011,34.0,2011,1,6.0,B4,False,0.0,False
67094bde2399,17.0,2012,EXACT,17.0,2012,17.0,2012,1,6.0,B2,False,0.0,False
0217d440140a,5.0,2012,EXACT,5.0,2012,5.0,2012,1,8.0,B1,False,0.0,False
fe7b8845c24e,36.0,2008,EXACT,36.0,2008,36.0,2008,1,6.0,B4,False,0.0,False
620ca3d0bb7f,34.0,2009,EXACT,34.0,2009,34.0,2009,1,8.0,B4,False,0.0,False
62004f05fc34,27.0,2010,MANUAL_APPNO_MATCH,27.0,2010,27.0,2010,1,,B3,False,0.0,False
3975e0b4e0c0,37.0,2009,EXACT,37.0,2009,37.0,2009,1,7.0,B4,False,0.0,False
d2af0037b754,34.0,2009,EXACT,34.0,2009,34.0,2009,1,6.0,B4,False,0.0,False
01f67626037a,25.0,2008,MANUAL_APPNO_MATCH,25.0,2008,25.0,2008,1,,B3,False,0.0,False
0b5acd87fd32,3.0,2009,EXACT,3.0,2009,3.0,2009,1,7.0,B1,False,0.0,False
9cc829f963f4,19.0,2011,MANUAL_APPNO_MATCH,19.0,2011,19.0,2011,1,,B2,False,0.0,False
7ff2213568f1,3.0,2008,EXACT,3.0,2008,3.0,2008,1,9.0,B1,False,0.0,False
409b24789982,19.0,2006,EXACT,19.0,2006,19.0,2006,1,14.0,B2,False,0.0,False
f53de543add7,30.0,2007,EXACT,30.0,2007,30.0,2007,1,5.0,B4,False,0.0,False
42ebcf5bef81,37.0,2009,EXACT,37.0,2009,37.0,2009,1,7.0,B4,False,0.0,False
4cf6e468fb0b,4.0,2008,MANUAL_APPNO_MATCH,4.0,2008,4.0,2008,1,,B1,False,0.0,False
32f5c814abb4,22.0,2007,EXACT,22.0,2007,22.0,2007,1,6.0,B3,False,0.0,False
9daad126fd63,32.0,2008,MANUAL_APPNO_MATCH,32.0,2008,32.0,2008,2,,B4,False,0.0,False
12ce8012d47e,9.0,2007,EXACT,9.0,2007,9.0,2007,1,8.0,B1,False,0.0,False
d22614d6de84,35.0,2010,EXACT,35.0,2010,35.0,2010,1,6.0,B4,False,0.0,False
8abe657ce69a,18.0,2006,EXACT,18.0,2006,18.0,2006,1,9.0,B2,False,0.0,False
61a984de8522,6.0,2012,EXACT,6.0,2012,6.0,2012,1,7.0,B1,False,0.0,False
485b933f3905,14.0,2010,EXACT,14.0,2010,14.0,2010,1,9.0,B2,False,0.0,False
b2a121303f14,26.0,2009,EXACT,26.0,2009,26.0,2009,1,8.0,B3,False,0.0,False
6d7511247e7e,21.0,2008,EXACT,21.0,2008,21.0,2008,1,6.0,B3,False,0.0,False
3fdbceb43f52,30.0,2012,EXACT,30.0,2012,30.0,2012,1,8.0,B4,False,0.0,False
0e2949a592fc,28.0,2006,EXACT,28.0,2006,28.0,2006,1,11.0,B3,False,0.0,False
f51623cae52a,28.0,2009,EXACT,28.0,2009,28.0,2009,1,5.0,B3,False,0.0,False
cef73ae7e39d,20.0,2010,EXACT,20.0,2010,20.0,2010,1,5.0,B3,False,0.0,False
8a8f2006e965,39.0,2012,EXACT,39.0,2012,39.0,2012,1,6.0,B4,False,0.0,False
c7ed0ad89443,35.0,2006,EXACT,35.0,2006,35.0,2006,1,5.0,B4,False,0.0,False
f3f3f51f70e8,20.0,2008,EXACT,20.0,2008,20.0,2008,1,6.0,B3,False,0.0,False
0722fc7ed840,14.0,2011,EXACT,14.0,2011,14.0,2011,1,7.0,B2,False,0.0,False
4890a6870d45,33.0,2008,EXACT,33.0,2008,33.0,2008,1,6.0,B4,False,0.0,False
dee016747b93,34.0,2011,EXACT,34.0,2011,34.0,2011,1,6.0,B4,False,0.0,False
3edc56d8bc1f,11.0,2009,EXACT,11.0,2009,11.0,2009,1,8.0,B2,False,0.0,False
05b1fa5db4ae,36.0,2012,EXACT,36.0,2012,36.0,2012,1,5.0,B4,False,0.0,False
73ebb00a843f,26.0,2006,EXACT,26.0,2006,26.0,2006,1,7.0,B3,False,0.0,False
034990c3c090,19.0,2009,EXACT,19.0,2009,19.0,2009,1,6.0,B2,False,0.0,False
2a955217f088,36.0,2012,EXACT,36.0,2012,36.0,2012,1,6.0,B4,False,0.0,False
e42c55e1d7f0,31.0,2010,EXACT,31.0,2010,31.0,2010,1,6.0,B4,False,0.0,False
86b00c4c1677,6.0,2013,EXACT,6.0,2013,6.0,2013,1,6.0,B1,False,0.0,False
c46134fb8b32,34.0,2011,EXACT,34.0,2011,34.0,2011,1,8.0,B4,False,0.0,False
f34620b265fc,38.0,2009,MANUAL_APPNO_MATCH,38.0,2009,38.0,2009,1,,B4,False,0.0,False
f3317a78717a,20.0,2009,EXACT,20.0,2009,20.0,2009,1,8.0,B3,False,0.0,False
b4656b28fa91,20.0,2008,EXACT,20.0,2008,20.0,2008,1,6.0,B3,False,0.0,False
860313f23894,9.0,2012,EXACT,9.0,2012,9.0,2012,1,7.0,B1,False,0.0,False
a3964e402c3c,23.0,2012,EXACT,23.0,2012,23.0,2012,1,7.0,B3,False,0.0,False
63bb5b3a59d4,17.0,2010,MANUAL_APPNO_MATCH,17.0,2010,17.0,2010,1,,B2,False,0.0,False
1cd77c6bf2d9,27.0,2009,EXACT,27.0,2009,27.0,2009,1,5.0,B3,False,0.0,False
15d4975ca413,32.0,2014,MANUAL_APPNO_MATCH,32.0,2014,32.0,2014,1,,B4,False,0.0,False
1852f7e68d7b,19.0,2010,EXACT,19.0,2010,19.0,2010,1,9.0,B2,False,0.0,False
f9daf0bc0ad5,36.0,2007,EXACT,36.0,2007,36.0,2007,1,10.0,B4,False,0.0,False
fe80ea896e51,13.0,2010,EXACT,13.0,2010,13.0,2010,1,7.0,B2,False,0.0,False
24f81a52ee7a,36.0,2009,EXACT,36.0,2009,36.0,2009,1,7.0,B4,False,0.0,False
92f01049437f,39.0,2009,EXACT,39.0,2009,39.0,2009,1,6.0,B4,False,0.0,False
5eb820daf3e5,8.0,2011,EXACT,8.0,2011,8.0,2011,1,11.0,B1,False,0.0,False
cefbc277ebea,32.0,2012,EXACT,32.0,2012,32.0,2012,1,7.0,B4,False,0.0,False
b4db6abe4601,26.0,2008,EXACT,26.0,2008,26.0,2008,1,8.0,B3,False,0.0,False
0b5cd2933c16,11.0,2011,MANUAL_APPNO_MATCH,11.0,2011,11.0,2011,1,,B2,False,0.0,False
0da48187cacd,11.0,2014,MANUAL_APPNO_MATCH,11.0,2014,11.0,2014,1,,B2,False,0.0,False
ddb61e17efb7,36.0,2008,EXACT,36.0,2008,36.0,2008,1,6.0,B4,False,0.0,False
62a211a6a670,28.0,2008,EXACT,28.0,2008,28.0,2008,1,5.0,B3,False,0.0,False
852cd7c2d5e5,18.0,2009,EXACT,18.0,2009,18.0,2009,1,10.0,B2,False,0.0,False
85e03e312468,2.0,2012,EXACT,2.0,2012,2.0,2012,1,9.0,B1,False,0.0,False
576fe7678cb0,39.0,2006,EXACT,39.0,2006,39.0,2006,1,6.0,B4,False,0.0,False
2053d24aa055,11.0,2006,MANUAL_APPNO_MATCH,11.0,2006,11.0,2006,1,,B2,False,0.0,False
b673fed1ff6e,33.0,2010,EXACT,33.0,2010,33.0,2010,1,5.0,B4,False,0.0,False
3005e98437fe,14.0,2007,EXACT,14.0,2007,14.0,2007,1,7.0,B2,False,0.0,False
dccbb883caa5,14.0,2010,EXACT,14.0,2010,14.0,2010,1,6.0,B2,False,0.0,False
097b15301aa4,25.0,2007,EXACT,25.0,2007,25.0,2007,1,5.0,B3,False,0.0,False
959bb73610d1,27.0,2008,EXACT,27.0,2008,27.0,2008,1,9.0,B3,False,0.0,False
9b073c8de30b,24.0,2007,EXACT,24.0,2007,24.0,2007,1,8.0,B3,False,0.0,False
7745a2068854,23.0,2009,EXACT,23.0,2009,23.0,2009,1,5.0,B3,False,0.0,False
344d6835a78d,24.0,2014,EXACT,24.0,2014,24.0,2014,1,5.0,B3,False,0.0,False
db6780c8ee34,11.0,2014,EXACT,11.0,2014,11.0,2014,1,6.0,B2,False,0.0,False
58ac19c8b20d,24.0,2010,EXACT,24.0,2010,24.0,2010,1,9.0,B3,False,0.0,False
85c766cbc22f,38.0,2009,EXACT,38.0,2009,38.0,2009,1,7.0,B4,False,0.0,False
9b4798a6a3d0,39.0,2008,EXACT,39.0,2008,39.0,2008,1,5.0,B4,False,0.0,False
f11ca33882e8,36.0,2008,DETERMINISTIC_APPNO,36.0,2008,36.0,2008,1,,B4,False,0.0,False
ee6140312d0d,19.0,2012,EXACT,19.0,2012,19.0,2012,1,10.0,B2,False,0.0,False
3a6d1a0b1d3c,29.0,2009,MANUAL_APPNO_MATCH,29.0,2009,29.0,2009,1,,B3,False,0.0,False
8444424fb383,19.0,2008,EXACT,19.0,2008,19.0,2008,1,6.0,B2,False,0.0,False
c95b0f7c7fe0,10.0,2010,EXACT,10.0,2010,10.0,2010,1,5.0,B2,False,0.0,False
024d9ed5299b,39.0,2013,EXACT,39.0,2013,39.0,2013,1,6.0,B4,False,0.0,False
cdcbd16cdfef,37.0,2011,EXACT,37.0,2011,37.0,2011,1,6.0,B4,False,0.0,False
487654acac56,19.0,2007,EXACT,19.0,2007,19.0,2007,1,7.0,B2,False,0.0,False
0cba78e65b02,34.0,2009,EXACT,34.0,2009,34.0,2009,1,11.0,B4,False,0.0,False
a6d74066b131,30.0,2008,EXACT,30.0,2008,30.0,2008,1,6.0,B4,False,0.0,False
d6c3ae2ff2fc,38.0,2010,EXACT,38.0,2010,38.0,2010,1,6.0,B4,False,0.0,False
4a5cf59ef083,34.0,2009,EXACT,34.0,2009,34.0,2009,1,10.0,B4,False,0.0,False
a855bed05333,34.0,2011,EXACT,34.0,2011,34.0,2011,1,7.0,B4,False,0.0,False
f1cd0256fb71,15.0,2009,EXACT,15.0,2009,15.0,2009,1,6.0,B2,False,0.0,False
75ddd62eadbb,33.0,2011,EXACT,33.0,2011,33.0,2011,1,7.0,B4,False,0.0,False
ed0157eea40a,27.0,2010,EXACT,27.0,2010,27.0,2010,1,8.0,B3,False,0.0,False
5018ed399db8,14.0,2009,EXACT,14.0,2009,14.0,2009,1,5.0,B2,False,0.0,False
18ed033b5a7a,16.0,2014,EXACT,16.0,2014,16.0,2014,1,6.0,B2,False,0.0,False
0454904a6a42,31.0,2010,EXACT,31.0,2010,31.0,2010,1,9.0,B4,False,0.0,False
4649122c7cf6,28.0,2010,EXACT,28.0,2010,28.0,2010,1,9.0,B3,False,0.0,False
dc3e2823ad8c,1.0,2013,EXACT,1.0,2013,1.0,2013,1,8.0,B1,False,0.0,False
4b91122b1921,9.0,2009,EXACT,9.0,2009,9.0,2009,1,8.0,B1,False,0.0,False
7ad0cd1418b8,29.0,2006,EXACT,29.0,2006,29.0,2006,1,7.0,B3,False,0.0,False
e2cdb0b17bf9,30.0,2009,EXACT,30.0,2009,30.0,2009,1,7.0,B4,False,0.0,False
e99367c0d842,39.0,2012,EXACT,39.0,2012,39.0,2012,1,7.0,B4,False,0.0,False
f4b89953d1f8,34.0,2008,EXACT,34.0,2008,34.0,2008,1,7.0,B4,False,0.0,False
3365944f41d1,9.0,2009,EXACT,9.0,2009,9.0,2009,1,6.0,B1,False,0.0,False
580bcddd7412,39.0,2006,EXACT,39.0,2006,39.0,2006,1,8.0,B4,False,0.0,False
54ec0bc8db20,22.0,2011,EXACT,22.0,2011,22.0,2011,1,7.0,B3,False,0.0,False
958362c80d71,27.0,2008,EXACT,27.0,2008,27.0,2008,1,7.0,B3,False,0.0,False
c27c9234f224,26.0,2006,EXACT,26.0,2006,26.0,2006,1,6.0,B3,False,0.0,False
63338b235c11,26.0,2006,EXACT,26.0,2006,26.0,2006,1,5.0,B3,False,0.0,False
07bca22d4b4d,21.0,2009,EXACT,21.0,2009,21.0,2009,1,12.0,B3,False,0.0,False
bd2a17d06430,8.0,2010,EXACT,8.0,2010,8.0,2010,1,6.0,B1,False,0.0,False
559cb373b647,33.0,2009,EXACT,33.0,2009,33.0,2009,1,8.0,B4,False,0.0,False
b6a19b50d7a1,7.0,2011,EXACT,7.0,2011,7.0,2011,1,8.0,B1,False,0.0,False
847b588046c5,23.0,2013,EXACT,23.0,2013,23.0,2013,1,6.0,B3,False,0.0,False
8c4151c65318,8.0,2007,EXACT,8.0,2007,8.0,2007,1,6.0,B1,False,0.0,False
313ffde60700,22.0,2009,EXACT,22.0,2009,22.0,2009,1,8.0,B3,False,0.0,False
a67acbbdd61b,36.0,2010,EXACT,36.0,2010,36.0,2010,1,8.0,B4,False,0.0,False
576889a7559e,10.0,2006,EXACT,10.0,2006,10.0,2006,1,7.0,B2,False,0.0,False
8e4528ad882f,29.0,2013,EXACT,29.0,2013,29.0,2013,1,6.0,B3,False,0.0,False
0ba308d4d17e,18.0,2009,EXACT,18.0,2009,18.0,2009,1,6.0,B2,False,0.0,False
c337da13e2f5,33.0,2009,EXACT,33.0,2009,33.0,2009,1,8.0,B4,False,0.0,False
5f35cc5df103,32.0,2008,EXACT,32.0,2008,32.0,2008,1,7.0,B4,False,0.0,False
6ef16763c828,19.0,2008,DETERMINISTIC_APPNO,19.0,2008,19.0,2008,1,,B2,False,0.0,False
c3083193c5ce,7.0,2013,EXACT,7.0,2013,7.0,2013,1,6.0,B1,False,0.0,False
cf731707b497,26.0,2012,EXACT,26.0,2012,26.0,2012,1,7.0,B3,False,0.0,False
7b0df19ee31d,21.0,2012,EXACT,21.0,2012,21.0,2012,1,8.0,B3,False,0.0,False
70e601dbaed6,37.0,2009,EXACT,37.0,2009,37.0,2009,1,8.0,B4,False,0.0,False
7f3ad0fc6df5,30.0,2007,EXACT,30.0,2007,30.0,2007,1,6.0,B4,False,0.0,False
209195222a8f,19.0,2013,EXACT,19.0,2013,19.0,2013,1,6.0,B2,False,0.0,False
638a137056cf,4.0,2007,EXACT,4.0,2007,4.0,2007,1,6.0,B1,False,0.0,False
b22b737aaa31,36.0,2014,EXACT,36.0,2014,36.0,2014,1,5.0,B4,False,0.0,False
ad67127b6821,37.0,2011,EXACT,37.0,2011,37.0,2011,1,7.0,B4,False,0.0,False
39d5de600c11,35.0,2008,EXACT,35.0,2008,35.0,2008,1,10.0,B4,False,0.0,False
a8346762a277,34.0,2009,EXACT,34.0,2009,34.0,2009,1,7.0,B4,False,0.0,False
8c04a6304a89,37.0,2009,EXACT,37.0,2009,37.0,2009,1,10.0,B4,False,0.0,False
0159060f01a4,23.0,2012,EXACT,23.0,2012,23.0,2012,1,8.0,B3,False,0.0,False
0f0815fc742f,32.0,2011,EXACT,32.0,2011,32.0,2011,1,7.0,B4,False,0.0,False
cc7e2281c4ee,26.0,2008,EXACT,26.0,2008,26.0,2008,1,7.0,B3,False,0.0,False
fe624218e1ec,37.0,2010,EXACT,37.0,2010,37.0,2010,1,6.0,B4,False,0.0,False
2a480be6c8a7,35.0,2011,EXACT,35.0,2011,35.0,2011,1,5.0,B4,False,0.0,False
25b3b86c56c0,38.0,2006,EXACT,38.0,2006,38.0,2006,1,6.0,B4,False,0.0,False
14d8d7e1f448,39.0,2007,EXACT,39.0,2007,39.0,2007,1,7.0,B4,False,0.0,False
b69932616f01,34.0,2006,EXACT,34.0,2006,34.0,2006,1,5.0,B4,False,0.0,False
b7587b94b082,22.0,2009,EXACT,22.0,2009,22.0,2009,1,7.0,B3,False,0.0,False
dcc35f2113fd,18.0,2011,EXACT,18.0,2011,18.0,2011,1,7.0,B2,False,0.0,False
14e6e9d833c7,24.0,2014,EXACT,24.0,2014,24.0,2014,1,7.0,B3,False,0.0,False
9dd3a3ca113c,32.0,2006,MANUAL_APPNO_MATCH,32.0,2006,32.0,2006,1,,B4,False,0.0,False
e1d63cb99942,32.0,2007,EXACT,32.0,2007,32.0,2007,1,7.0,B4,False,0.0,False
4ec041a739c9,21.0,2011,EXACT,21.0,2011,21.0,2011,1,6.0,B3,False,0.0,False
d20423c47709,10.0,2011,EXACT,10.0,2011,10.0,2011,1,6.0,B2,False,0.0,False
df684492f970,36.0,2013,EXACT,36.0,2013,36.0,2013,1,6.0,B4,False,0.0,False
48a6dbac4745,32.0,2011,EXACT,32.0,2011,32.0,2011,1,7.0,B4,False,0.0,False
a23d5b271a53,12.0,2007,EXACT,12.0,2007,12.0,2007,1,6.0,B2,False,0.0,False
304b5aafd507,38.0,2008,EXACT,38.0,2008,38.0,2008,1,7.0,B4,False,0.0,False
6024c98e2062,32.0,2012,EXACT,32.0,2012,32.0,2012,1,7.0,B4,False,0.0,False
17ea91060832,1.0,2006,MANUAL_APPNO_MATCH,1.0,2006,1.0,2006,1,,B1,False,0.0,False
735e1ee6281d,36.0,2008,MANUAL_APPNO_MATCH,36.0,2008,36.0,2008,1,,B4,False,0.0,False
13e669c044ef,4.0,2012,EXACT,4.0,2012,4.0,2012,1,7.0,B1,False,0.0,False
84f89fa5a842,36.0,2007,EXACT,36.0,2007,36.0,2007,1,6.0,B4,False,0.0,False
22dbad200dcb,17.0,2009,EXACT,17.0,2009,17.0,2009,1,6.0,B2,False,0.0,False
140840833d56,30.0,2013,EXACT,30.0,2013,30.0,2013,1,6.0,B4,False,0.0,False
bcbe9ee35e7d,15.0,2010,EXACT,15.0,2010,15.0,2010,1,7.0,B2,False,0.0,False
ff8726ae4c4b,2.0,2010,EXACT,2.0,2010,2.0,2010,1,7.0,B1,False,0.0,False
e8a301b72561,16.0,2008,MANUAL_APPNO_MATCH,16.0,2008,16.0,2008,1,,B2,False,0.0,False
4fb06a952df3,34.0,2009,EXACT,34.0,2009,34.0,2009,1,6.0,B4,False,0.0,False
7a8f7406d384,2.0,2010,EXACT,2.0,2010,2.0,2010,1,8.0,B1,False,0.0,False
eb2154fea585,34.0,2011,EXACT,34.0,2011,34.0,2011,1,7.0,B4,False,0.0,False
e2c9e328ce27,32.0,2014,EXACT,32.0,2014,32.0,2014,1,5.0,B4,False,0.0,False
9ee75d96fd35,39.0,2014,EXACT,39.0,2014,39.0,2014,1,8.0,B4,False,0.0,False
f93780f51e04,34.0,2006,EXACT,34.0,2006,34.0,2006,1,6.0,B4,False,0.0,False
e6972dcadb20,2.0,2008,EXACT,2.0,2008,2.0,2008,1,10.0,B1,False,0.0,False
153f053002a6,16.0,2011,EXACT,16.0,2011,16.0,2011,1,7.0,B2,False,0.0,False
35a2e56b6d7b,12.0,2012,EXACT,12.0,2012,12.0,2012,1,8.0,B2,False,0.0,False
2c35ffd051d4,13.0,2010,MANUAL_APPNO_MATCH,13.0,2010,13.0,2010,1,,B2,False,0.0,False
3a4eb458a976,9.0,2006,EXACT,9.0,2006,9.0,2006,1,5.0,B1,False,0.0,False
c055cb2be51e,11.0,2006,EXACT,11.0,2006,11.0,2006,1,8.0,B2,False,0.0,False
2ddcb0f9f3f7,11.0,2009,EXACT,11.0,2009,11.0,2009,1,8.0,B2,False,0.0,False
5dfed23b9ab9,6.0,2013,MANUAL_APPNO_MATCH,6.0,2013,6.0,2013,1,,B1,False,0.0,False
b285d47157f9,27.0,2010,EXACT,27.0,2010,27.0,2010,1,7.0,B3,False,0.0,False
7465c5d729cd,32.0,2014,EXACT,32.0,2014,32.0,2014,1,5.0,B4,False,0.0,False
f3734daccab9,18.0,2007,EXACT,18.0,2007,18.0,2007,1,7.0,B2,False,0.0,False
3207d77e3578,9.0,2010,EXACT,9.0,2010,9.0,2010,1,7.0,B1,False,0.0,False
4127cb3bfcd9,17.0,2009,EXACT,17.0,2009,17.0,2009,1,6.0,B2,False,0.0,False
7d4beb93705f,33.0,2011,EXACT,33.0,2011,33.0,2011,1,5.0,B4,False,0.0,False
de1ca5c39d99,9.0,2007,EXACT,9.0,2007,9.0,2007,1,6.0,B1,False,0.0,False
a0dbb7632fbe,4.0,2008,EXACT,4.0,2008,4.0,2008,1,10.0,B1,False,0.0,False
96e9679e12d8,7.0,2008,EXACT,7.0,2008,7.0,2008,1,6.0,B1,False,0.0,False
cbc74fac2c9a,9.0,2012,EXACT,9.0,2012,9.0,2012,1,6.0,B1,False,0.0,False
6747b24e80d2,23.0,2006,EXACT,23.0,2006,23.0,2006,1,7.0,B3,False,0.0,False
dc22f8898ce3,31.0,2007,EXACT,31.0,2007,31.0,2007,1,8.0,B4,False,0.0,False
5a0647265b0e,33.0,2013,EXACT,33.0,2013,33.0,2013,1,6.0,B4,False,0.0,False
39ff2159cc29,32.0,2010,EXACT,32.0,2010,32.0,2010,1,10.0,B4,False,0.0,False
133417f555b0,20.0,2011,EXACT,20.0,2011,20.0,2011,1,8.0,B3,False,0.0,False
a70783cf1048,23.0,2010,EXACT,23.0,2010,23.0,2010,1,6.0,B3,False,0.0,False
e27d4544e6a1,31.0,2011,EXACT,31.0,2011,31.0,2011,1,5.0,B4,False,0.0,False
3ed0172fcda0,7.0,2009,EXACT,7.0,2009,7.0,2009,1,7.0,B1,False,0.0,False
f951704725eb,20.0,2013,EXACT,20.0,2013,20.0,2013,1,9.0,B3,False,0.0,False
412c5d1493d5,23.0,2009,EXACT,23.0,2009,23.0,2009,1,6.0,B3,False,0.0,False
696ca07482d4,38.0,2008,EXACT,38.0,2008,38.0,2008,1,7.0,B4,False,0.0,False
7d1716df9e3b,19.0,2012,EXACT,19.0,2012,19.0,2012,1,5.0,B2,False,0.0,False
e105aa7523bf,19.0,2012,EXACT,19.0,2012,19.0,2012,1,5.0,B2,False,0.0,False
f2c679e39192,39.0,2012,EXACT,39.0,2012,39.0,2012,1,8.0,B4,False,0.0,False
c1d79a84c6a3,10.0,2006,EXACT,10.0,2006,10.0,2006,1,6.0,B2,False,0.0,False
bffe853a1507,32.0,2012,EXACT,32.0,2012,32.0,2012,1,6.0,B4,False,0.0,False
b19de862be5f,33.0,2010,EXACT,33.0,2010,33.0,2010,1,8.0,B4,False,0.0,False
96f3afee38a8,34.0,2008,EXACT,34.0,2008,34.0,2008,1,7.0,B4,False,0.0,False
a429d9639a72,23.0,2012,MANUAL_APPNO_MATCH,23.0,2012,23.0,2012,1,,B3,False,0.0,False
26f814e79e42,26.0,2006,EXACT,26.0,2006,26.0,2006,1,5.0,B3,False,0.0,False
